r,t,y,AnnualVariableOperatingCost
"REGION1","LNDRYEIIBC1",2041,0
"REGION1","LNDRYEIIBC1",2042,0
"REGION1","LNDRYEIIBC1",2043,0
"REGION1","LNDRYEIIBC1",2044,0
"REGION1","LNDRYEIIBC1",2045,0
"REGION1","LNDRYEIIBC1",2046,0
"REGION1","LNDRYEIIBC1",2047,0
"REGION1","LNDRYEIIBC1",2048,0
"REGION1","LNDRYEIIBC1",2049,0
"REGION1","LNDRYEIIBC1",2050,0
"REGION1","LNDRYEHRBC1",2020,3.39007291666667e-06
"REGION1","LNDRYEHRBC1",2021,5.4835125e-06
"REGION1","LNDRYEHRBC1",2022,5.07695208333333e-06
"REGION1","LNDRYEHRBC1",2023,5.08705833333333e-06
"REGION1","LNDRYEHRBC1",2024,4.88883125e-06
"REGION1","LNDRYEHRBC1",2025,4.8989375e-06
"REGION1","LNDRYEHRBC1",2026,4.90904375e-06
"REGION1","LNDRYEHRBC1",2027,4.91915e-06
"REGION1","LNDRYEHRBC1",2028,4.92925625e-06
"REGION1","LNDRYEHRBC1",2029,4.9393625e-06
"REGION1","LNDRYEHRBC1",2030,4.94946875e-06
"REGION1","LNDRYEHRBC1",2031,4.11991041666667e-06
"REGION1","LNDRYEHRBC1",2032,4.28470416666667e-06
"REGION1","LNDRYEHRBC1",2033,4.45568541666667e-06
"REGION1","LNDRYEHRBC1",2034,4.62687291666667e-06
"REGION1","LNDRYEHRBC1",2035,4.79166666666667e-06
"REGION1","LNDRYEHRBC1",2036,4.79166666666667e-06
"REGION1","LNDRYEHRBC1",2037,4.79166666666667e-06
"REGION1","LNDRYEHRBC1",2038,4.79166666666667e-06
"REGION1","LNDRYEHRBC1",2039,4.58333333333333e-06
"REGION1","LNDRYEHRBC1",2040,4.58333333333333e-06
"REGION1","LNDRYEHRBC1",2041,4.58333333343557e-06
"REGION1","LNDRYEHRBC1",2042,4.58333333330523e-06
"REGION1","LNDRYEHRBC1",2043,4.58333333335489e-06
"REGION1","LNDRYEHRBC1",2044,4.58333333333333e-06
"REGION1","LNDRYEHRBC1",2045,4.58333333333333e-06
"REGION1","LNDRYEHRBC1",2046,4.37500000001589e-06
"REGION1","LNDRYEHRBC1",2047,4.375e-06
"REGION1","LNDRYEHRBC1",2048,4.375e-06
"REGION1","LNDRYEHRBC1",2049,4.375e-06
"REGION1","LNDRYEHRBC1",2050,4.375e-06
"REGION1","LNDRYEIRBC1",2020,0
"REGION1","LNDRYEIRBC1",2021,0
"REGION1","LNDRYEIRBC1",2022,0
"REGION1","LNDRYEIRBC1",2023,0
"REGION1","LNDRYEIRBC1",2024,0
"REGION1","LNDRYEIRBC1",2025,0
"REGION1","LNDRYEIRBC1",2026,0
"REGION1","LNDRYEIRBC1",2027,0
"REGION1","LNDRYEIRBC1",2028,0
"REGION1","LNDRYEIRBC1",2029,0
"REGION1","LNDRYEIRBC1",2030,0
"REGION1","LNDRYEIRBC1",2031,9.999e-07
"REGION1","LNDRYEIRBC1",2032,7.524e-07
"REGION1","LNDRYEIRBC1",2033,4.95e-07
"REGION1","LNDRYEIRBC1",2034,2.475e-07
"REGION1","LNDRYEIRBC1",2035,0
"REGION1","LNDRYEIRBC1",2036,0
"REGION1","LNDRYEIRBC1",2037,0
"REGION1","LNDRYEIRBC1",2038,0
"REGION1","LNDRYEIRBC1",2039,0
"REGION1","LNDRYEIRBC1",2040,0
"REGION1","LNDRYEIRBC1",2041,0
"REGION1","LNDRYEIRBC1",2042,0
"REGION1","LNDRYEIRBC1",2043,0
"REGION1","LNDRYEIRBC1",2044,0
"REGION1","LNDRYEIRBC1",2045,0
"REGION1","LNDRYEIRBC1",2046,0
"REGION1","LNDRYEIRBC1",2047,0
"REGION1","LNDRYEIRBC1",2048,0
"REGION1","LNDRYEIRBC1",2049,0
"REGION1","LNDRYEIRBC1",2050,0
"REGION1","LNDRYELRBC1",2020,0
"REGION1","LNDRYELRBC1",2021,0
"REGION1","LNDRYELRBC1",2022,0
"REGION1","LNDRYELRBC1",2023,0
"REGION1","LNDRYELRBC1",2024,0
"REGION1","LNDRYELRBC1",2025,0
"REGION1","LNDRYELRBC1",2026,0
"REGION1","LNDRYELRBC1",2027,0
"REGION1","LNDRYELRBC1",2028,0
"REGION1","LNDRYELRBC1",2029,0
"REGION1","LNDRYELRBC1",2030,0
"REGION1","LNDRYELRBC1",2031,0
"REGION1","LNDRYELRBC1",2032,0
"REGION1","LNDRYELRBC1",2033,0
"REGION1","LNDRYELRBC1",2034,0
"REGION1","LNDRYELRBC1",2035,0
"REGION1","LNDRYELRBC1",2036,0
"REGION1","LNDRYELRBC1",2037,0
"REGION1","LNDRYELRBC1",2038,0
"REGION1","LNDRYELRBC1",2039,0
"REGION1","LNDRYELRBC1",2040,0
"REGION1","LNDRYELRBC1",2041,0
"REGION1","LNDRYELRBC1",2042,0
"REGION1","LNDRYELRBC1",2043,0
"REGION1","LNDRYELRBC1",2044,0
"REGION1","LNDRYELRBC1",2045,0
"REGION1","LNDRYELRBC1",2046,0
"REGION1","LNDRYELRBC1",2047,0
"REGION1","LNDRYELRBC1",2048,0
"REGION1","LNDRYELRBC1",2049,0
"REGION1","LNDRYELRBC1",2050,0
"REGION1","LNDWHEHIBC1",2020,0
"REGION1","LNDWHEHIBC1",2021,0
"REGION1","LNDWHEHIBC1",2022,0
"REGION1","LNDWHEHIBC1",2023,0
"REGION1","LNDWHEHIBC1",2024,0
"REGION1","LNDWHEHIBC1",2025,0
"REGION1","LNDWHEHIBC1",2026,0
"REGION1","LNDWHEHIBC1",2027,0
"REGION1","LNDWHEHIBC1",2028,0
"REGION1","LNDWHEHIBC1",2029,0
"REGION1","LNDWHEHIBC1",2030,0
"REGION1","LNDWHEHIBC1",2031,9.108e-07
"REGION1","LNDWHEHIBC1",2032,6.831e-07
"REGION1","LNDWHEHIBC1",2033,4.554e-07
"REGION1","LNDWHEHIBC1",2034,2.277e-07
"REGION1","LNDWHEHIBC1",2035,0
"REGION1","LNDWHEHIBC1",2036,0
"REGION1","LNDWHEHIBC1",2037,0
"REGION1","LNDWHEHIBC1",2038,0
"REGION1","LNDWHEHIBC1",2039,0
"REGION1","LNDWHEHIBC1",2040,0
"REGION1","LNDWHEHIBC1",2041,0
"REGION1","LNDWHEHIBC1",2042,0
"REGION1","LNDWHEHIBC1",2043,0
"REGION1","LNDWHEHIBC1",2044,0
"REGION1","LNDWHEHIBC1",2045,0
"REGION1","LNDWHEHIBC1",2046,0
"REGION1","LNDWHEHIBC1",2047,0
"REGION1","LNDWHEHIBC1",2048,0
"REGION1","LNDWHEHIBC1",2049,0
"REGION1","LNDWHEHIBC1",2050,0
"REGION1","LNDWHEIIBC1",2020,0
"REGION1","LNDWHEIIBC1",2021,0
"REGION1","LNDWHEIIBC1",2022,0
"REGION1","LNDWHEIIBC1",2023,0
"REGION1","LNDWHEIIBC1",2024,0
"REGION1","LNDWHEIIBC1",2025,0
"REGION1","LNDWHEIIBC1",2026,0
"REGION1","LNDWHEIIBC1",2027,0
"REGION1","LNDWHEIIBC1",2028,0
"REGION1","LNDWHEIIBC1",2029,0
"REGION1","LNDWHEIIBC1",2030,0
"REGION1","LNDWHEIIBC1",2031,2.277e-07
"REGION1","LNDWHEIIBC1",2032,1.683e-07
"REGION1","LNDWHEIIBC1",2033,1.188e-07
"REGION1","LNDWHEIIBC1",2034,5.94e-08
"REGION1","LNDWHEIIBC1",2035,0
"REGION1","LNDWHEIIBC1",2036,0
"REGION1","LNDWHEIIBC1",2037,0
"REGION1","LNDWHEIIBC1",2038,0
"REGION1","LNDWHEIIBC1",2039,0
"REGION1","LNDWHEIIBC1",2040,0
"REGION1","LNDWHEIIBC1",2041,0
"REGION1","LNDWHEIIBC1",2042,0
"REGION1","LNDWHEIIBC1",2043,0
"REGION1","LNDWHEIIBC1",2044,0
"REGION1","LNDWHEIIBC1",2045,0
"REGION1","LNDWHEIIBC1",2046,0
"REGION1","LNDWHEIIBC1",2047,0
"REGION1","LNDWHEIIBC1",2048,0
"REGION1","LNDWHEIIBC1",2049,0
"REGION1","LNDWHEIIBC1",2050,0
"REGION1","LNDWHEHRBC1",2020,6.375e-05
"REGION1","LNDWHEHRBC1",2021,9.74999999999695e-05
"REGION1","LNDWHEHRBC1",2022,9.875e-05
"REGION1","LNDWHEHRBC1",2023,9.99999999999957e-05
"REGION1","LNDWHEHRBC1",2024,9.99999999999215e-05
"REGION1","LNDWHEHRBC1",2025,0.000101250000000097
"REGION1","LNDWHEHRBC1",2026,0.000102499999999868
"REGION1","LNDWHEHRBC1",2027,0.00010374999999995
"REGION1","LNDWHEHRBC1",2028,0.000105
"REGION1","LNDWHEHRBC1",2029,0.00010625
"REGION1","LNDWHEHRBC1",2030,0.0001075
"REGION1","LNDWHEHRBC1",2031,9.35398875e-05
"REGION1","LNDWHEHRBC1",2032,9.85939625e-05
"REGION1","LNDWHEHRBC1",2033,0.00010364185
"REGION1","LNDWHEHRBC1",2034,0.000107445925
"REGION1","LNDWHEHRBC1",2035,0.0001125
"REGION1","LNDWHEHRBC1",2036,0.00011375
"REGION1","LNDWHEHRBC1",2037,0.000115
"REGION1","LNDWHEHRBC1",2038,0.00011625
"REGION1","LNDWHEHRBC1",2039,0.0001175
"REGION1","LNDWHEHRBC1",2040,0.00011875
"REGION1","LNDWHEHRBC1",2041,0.00012
"REGION1","LNDWHEHRBC1",2042,0.00012125
"REGION1","LNDWHEHRBC1",2043,0.00012125
"REGION1","LNDWHEHRBC1",2044,0.0001225
"REGION1","LNDWHEHRBC1",2045,0.00012375
"REGION1","LNDWHEHRBC1",2046,0.000125
"REGION1","LNDWHEHRBC1",2047,0.00012625
"REGION1","LNDWHEHRBC1",2048,0.0001275
"REGION1","LNDWHEHRBC1",2049,0.00012875
"REGION1","LNDWHEHRBC1",2050,0.00013
"REGION1","LNDWHEIRBC1",2020,0
"REGION1","LNDWHEIRBC1",2021,0
"REGION1","LNDWHEIRBC1",2022,0
"REGION1","LNDWHEIRBC1",2023,0
"REGION1","LNDWHEIRBC1",2024,0
"REGION1","LNDWHEIRBC1",2025,0
"REGION1","LNDWHEIRBC1",2026,0
"REGION1","LNDWHEIRBC1",2027,0
"REGION1","LNDWHEIRBC1",2028,0
"REGION1","LNDWHEIRBC1",2029,0
"REGION1","LNDWHEIRBC1",2030,0
"REGION1","LNDWHEIRBC1",2031,2.26512e-05
"REGION1","LNDWHEIRBC1",2032,1.69884e-05
"REGION1","LNDWHEIRBC1",2033,1.13256e-05
"REGION1","LNDWHEIRBC1",2034,5.6628e-06
"REGION1","LNDWHEIRBC1",2035,0
"REGION1","LNDWHEIRBC1",2036,0
"REGION1","LNDWHEIRBC1",2037,0
"REGION1","LNDWHEIRBC1",2038,0
"REGION1","LNDWHEIRBC1",2039,0
"REGION1","LNDWHEIRBC1",2040,0
"REGION1","LNDWHEIRBC1",2041,0
"REGION1","LNDWHEIRBC1",2042,0
"REGION1","LNDWHEIRBC1",2043,0
"REGION1","LNDWHEIRBC1",2044,0
"REGION1","LNDWHEIRBC1",2045,0
"REGION1","LNDWHEIRBC1",2046,0
"REGION1","LNDWHEIRBC1",2047,0
"REGION1","LNDWHEIRBC1",2048,0
"REGION1","LNDWHEIRBC1",2049,0
"REGION1","LNDWHEIRBC1",2050,0
"REGION1","LNDWHELRBC1",2020,0
"REGION1","LNDWHELRBC1",2021,0
"REGION1","LNDWHELRBC1",2022,0
"REGION1","LNDWHELRBC1",2023,0
"REGION1","LNDWHELRBC1",2024,0
"REGION1","LNDWHELRBC1",2025,0
"REGION1","LNDWHELRBC1",2026,0
"REGION1","LNDWHELRBC1",2027,0
"REGION1","LNDWHELRBC1",2028,0
"REGION1","LNDWHELRBC1",2029,0
"REGION1","LNDWHELRBC1",2030,0
"REGION1","LNDWHELRBC1",2031,0
"REGION1","LNDWHELRBC1",2032,0
"REGION1","LNDWHELRBC1",2033,0
"REGION1","LNDWHELRBC1",2034,0
"REGION1","LNDWHELRBC1",2035,0
"REGION1","LNDWHELRBC1",2036,0
"REGION1","LNDWHELRBC1",2037,0
"REGION1","LNDWHELRBC1",2038,0
"REGION1","LNDWHELRBC1",2039,0
"REGION1","LNDWHELRBC1",2040,0
"REGION1","LNDWHELRBC1",2041,0
"REGION1","LNDWHELRBC1",2042,0
"REGION1","LNDWHELRBC1",2043,0
"REGION1","LNDWHELRBC1",2044,0
"REGION1","LNDWHELRBC1",2045,0
"REGION1","LNDWHELRBC1",2046,0
"REGION1","LNDWHELRBC1",2047,0
"REGION1","LNDWHELRBC1",2048,0
"REGION1","LNDWHELRBC1",2049,0
"REGION1","LNDWHELRBC1",2050,0
"REGION1","LNDAGRBC1C01",2020,0.259013299999905
"REGION1","LNDAGRBC1C01",2021,0.2776179
"REGION1","LNDAGRBC1C01",2022,0.2776226
"REGION1","LNDAGRBC1C01",2023,0.2776273
"REGION1","LNDAGRBC1C01",2024,0.2776321
"REGION1","LNDAGRBC1C01",2025,0.2776369
"REGION1","LNDAGRBC1C01",2026,0.2776418
"REGION1","LNDAGRBC1C01",2027,0.2776467
"REGION1","LNDAGRBC1C01",2028,0.242651700000098
"REGION1","LNDAGRBC1C01",2029,0.2776567
"REGION1","LNDAGRBC1C01",2030,0.2776618
"REGION1","LNDAGRBC1C01",2031,0.2776669
"REGION1","LNDAGRBC1C01",2032,0.2776722
"REGION1","LNDAGRBC1C01",2033,0.2776774
"REGION1","LNDAGRBC1C01",2034,0.2776827
"REGION1","LNDAGRBC1C01",2035,0.190488099999165
"REGION1","LNDAGRBC1C01",2036,0.2776935
"REGION1","LNDAGRBC1C01",2037,0.277699
"REGION1","LNDAGRBC1C01",2038,0.2777046
"REGION1","LNDAGRBC1C01",2039,0.2777102
"REGION1","LNDAGRBC1C01",2040,0.2777159
"REGION1","LNDAGRBC1C01",2041,0.2777216
"REGION1","LNDAGRBC1C01",2042,0.2777274
"REGION1","LNDAGRBC1C01",2043,0.230533300001151
"REGION1","LNDAGRBC1C01",2044,0.2777392
"REGION1","LNDAGRBC1C01",2045,0.2777452
"REGION1","LNDAGRBC1C01",2046,0.2777513
"REGION1","LNDAGRBC1C01",2047,0.2777574
"REGION1","LNDAGRBC1C01",2048,0.2777636
"REGION1","LNDAGRBC1C01",2049,0.2777699
"REGION1","LNDAGRBC1C01",2050,0.2777762
"REGION1","LNDAGRBC1C02",2020,0.0084710899999986
"REGION1","LNDAGRBC1C02",2021,0.02687409
"REGION1","LNDAGRBC1C02",2022,0.02687719
"REGION1","LNDAGRBC1C02",2023,0.02688029
"REGION1","LNDAGRBC1C02",2024,0.02688349
"REGION1","LNDAGRBC1C02",2025,0.02688669
"REGION1","LNDAGRBC1C02",2026,0.02688989
"REGION1","LNDAGRBC1C02",2027,0.02689319
"REGION1","LNDAGRBC1C02",2028,-0.0200035099998908
"REGION1","LNDAGRBC1C02",2029,0.02689979
"REGION1","LNDAGRBC1C02",2030,0.02690319
"REGION1","LNDAGRBC1C02",2031,0.02690659
"REGION1","LNDAGRBC1C02",2032,0.02690999
"REGION1","LNDAGRBC1C02",2033,0.02691349
"REGION1","LNDAGRBC1C02",2034,0.02691699
"REGION1","LNDAGRBC1C02",2035,-0.0602794099994259
"REGION1","LNDAGRBC1C02",2036,0.02692419
"REGION1","LNDAGRBC1C02",2037,0.02692779
"REGION1","LNDAGRBC1C02",2038,0.02693149
"REGION1","LNDAGRBC1C02",2039,0.02693519
"REGION1","LNDAGRBC1C02",2040,0.02693899
"REGION1","LNDAGRBC1C02",2041,0.02694279
"REGION1","LNDAGRBC1C02",2042,0.02694659
"REGION1","LNDAGRBC1C02",2043,-0.0362495099959407
"REGION1","LNDAGRBC1C02",2044,0.02695439
"REGION1","LNDAGRBC1C02",2045,0.02695839
"REGION1","LNDAGRBC1C02",2046,0.02696239
"REGION1","LNDAGRBC1C02",2047,0.02696649
"REGION1","LNDAGRBC1C02",2048,0.02697059
"REGION1","LNDAGRBC1C02",2049,0.02697469
"REGION1","LNDAGRBC1C02",2050,0.02697889
"REGION1","LNDAGRBC1C03",2020,0.0371851660997477
"REGION1","LNDAGRBC1C03",2021,0.0424261893686694
"REGION1","LNDAGRBC1C03",2022,0.0423086954872379
"REGION1","LNDAGRBC1C03",2023,0.0425872654130836
"REGION1","LNDAGRBC1C03",2024,0.0428151395362704
"REGION1","LNDAGRBC1C03",2025,0.0428378663004727
"REGION1","LNDAGRBC1C03",2026,0.0430589400723786
"REGION1","LNDAGRBC1C03",2027,0.0431501270505499
"REGION1","LNDAGRBC1C03",2028,0.0295296217689028
"REGION1","LNDAGRBC1C03",2029,0.0297354998579033
"REGION1","LNDAGRBC1C03",2030,0.0298824670389566
"REGION1","LNDAGRBC1C03",2031,0.030157043481065
"REGION1","LNDAGRBC1C03",2032,0.0301395557210923
"REGION1","LNDAGRBC1C03",2033,0.0303341295262017
"REGION1","LNDAGRBC1C03",2034,0.0304315874150438
"REGION1","LNDAGRBC1C03",2035,0.0306086875139228
"REGION1","LNDAGRBC1C03",2036,0.0309475648920923
"REGION1","LNDAGRBC1C03",2037,0.0312289603175693
"REGION1","LNDAGRBC1C03",2038,0.0314331140013045
"REGION1","LNDAGRBC1C03",2039,0.0315527262498707
"REGION1","LNDAGRBC1C03",2040,0.0317047588809744
"REGION1","LNDAGRBC1C03",2041,0.0319471394652946
"REGION1","LNDAGRBC1C03",2042,0.0321660816743972
"REGION1","LNDAGRBC1C03",2043,0.032400345894672
"REGION1","LNDAGRBC1C03",2044,0.0326094434380564
"REGION1","LNDAGRBC1C03",2045,0.0328239055302
"REGION1","LNDAGRBC1C03",2046,0.0330334696840208
"REGION1","LNDAGRBC1C03",2047,0.0332457399546779
"REGION1","LNDAGRBC1C03",2048,0.0334610020468215
"REGION1","LNDAGRBC1C03",2049,0.0336695422802644
"REGION1","LNDAGRBC1C03",2050,0.033884048021007
"REGION1","LNDAGRBC1C04",2020,0.010754423
"REGION1","LNDAGRBC1C04",2021,0.010762723
"REGION1","LNDAGRBC1C04",2022,0.010771023
"REGION1","LNDAGRBC1C04",2023,0.010779423
"REGION1","LNDAGRBC1C04",2024,0.010787923
"REGION1","LNDAGRBC1C04",2025,0.010796423
"REGION1","LNDAGRBC1C04",2026,0.010805123
"REGION1","LNDAGRBC1C04",2027,0.010813923
"REGION1","LNDAGRBC1C04",2028,0.010822823
"REGION1","LNDAGRBC1C04",2029,0.010831723
"REGION1","LNDAGRBC1C04",2030,0.010840823
"REGION1","LNDAGRBC1C04",2031,0.010850023
"REGION1","LNDAGRBC1C04",2032,0.010859223
"REGION1","LNDAGRBC1C04",2033,0.010868623
"REGION1","LNDAGRBC1C04",2034,0.010878123
"REGION1","LNDAGRBC1C04",2035,0.010887723
"REGION1","LNDAGRBC1C04",2036,0.010897423
"REGION1","LNDAGRBC1C04",2037,0.010907123
"REGION1","LNDAGRBC1C04",2038,0.010917023
"REGION1","LNDAGRBC1C04",2039,0.010927023
"REGION1","LNDAGRBC1C04",2040,0.010937223
"REGION1","LNDAGRBC1C04",2041,0.010947423
"REGION1","LNDAGRBC1C04",2042,0.010957723
"REGION1","LNDAGRBC1C04",2043,0.010968223
"REGION1","LNDAGRBC1C04",2044,0.010978823
"REGION1","LNDAGRBC1C04",2045,0.010989423
"REGION1","LNDAGRBC1C04",2046,0.011000223
"REGION1","LNDAGRBC1C04",2047,0.011011223
"REGION1","LNDAGRBC1C04",2048,0.011022223
"REGION1","LNDAGRBC1C04",2049,0.011033423
"REGION1","LNDAGRBC1C04",2050,0.011044723
"REGION1","LNDAGRBC1C05",2020,-1068.7468130874
"REGION1","LNDAGRBC1C05",2021,-1058.25773451129
"REGION1","LNDAGRBC1C05",2022,-1058.44858317829
"REGION1","LNDAGRBC1C05",2023,-1586.78054377821
"REGION1","LNDAGRBC1C05",2024,-2109.47125981029
"REGION1","LNDAGRBC1C05",2025,-2113.63465269862
"REGION1","LNDAGRBC1C05",2026,-2640.82102882369
"REGION1","LNDAGRBC1C05",2027,-3168.30457956853
"REGION1","LNDAGRBC1C05",2028,-3791.45961634559
"REGION1","LNDAGRBC1C05",2029,-3789.93815476746
"REGION1","LNDAGRBC1C05",2030,-4329.99135984906
"REGION1","LNDAGRBC1C05",2031,-4327.59860073023
"REGION1","LNDAGRBC1C05",2032,-4327.54009012093
"REGION1","LNDAGRBC1C05",2033,-4325.78752274338
"REGION1","LNDAGRBC1C05",2034,-4324.81486269637
"REGION1","LNDAGRBC1C05",2035,-4323.0267561565
"REGION1","LNDAGRBC1C05",2036,-4320.29179016615
"REGION1","LNDAGRBC1C05",2037,-4317.83923848122
"REGION1","LNDAGRBC1C05",2038,-4316.00033093001
"REGION1","LNDAGRBC1C05",2039,-4314.83525351549
"REGION1","LNDAGRBC1C05",2040,-4313.40837929245
"REGION1","LNDAGRBC1C05",2041,-4311.25848963512
"REGION1","LNDAGRBC1C05",2042,-4309.29326676409
"REGION1","LNDAGRBC1C05",2043,-4307.09347137851
"REGION1","LNDAGRBC1C05",2044,-4305.31261585768
"REGION1","LNDAGRBC1C05",2045,-4303.37603709714
"REGION1","LNDAGRBC1C05",2046,-4301.47704551801
"REGION1","LNDAGRBC1C05",2047,-4299.55320132936
"REGION1","LNDAGRBC1C05",2048,-4297.60302594365
"REGION1","LNDAGRBC1C05",2049,-4295.70502225271
"REGION1","LNDAGRBC1C05",2050,-4293.75689767821
"REGION1","LNDAGRBC1C06",2020,0.003418884
"REGION1","LNDAGRBC1C06",2021,0.003419384
"REGION1","LNDAGRBC1C06",2022,0.003419884
"REGION1","LNDAGRBC1C06",2023,0.003420384
"REGION1","LNDAGRBC1C06",2024,0.003420884
"REGION1","LNDAGRBC1C06",2025,0.003421484
"REGION1","LNDAGRBC1C06",2026,0.003421984
"REGION1","LNDAGRBC1C06",2027,0.003422484
"REGION1","LNDAGRBC1C06",2028,0.003422984
"REGION1","LNDAGRBC1C06",2029,0.003423584
"REGION1","LNDAGRBC1C06",2030,0.003424084
"REGION1","LNDAGRBC1C06",2031,0.003424684
"REGION1","LNDAGRBC1C06",2032,0.003425184
"REGION1","LNDAGRBC1C06",2033,0.003425784
"REGION1","LNDAGRBC1C06",2034,0.003426384
"REGION1","LNDAGRBC1C06",2035,0.003426884
"REGION1","LNDAGRBC1C06",2036,0.003427484
"REGION1","LNDAGRBC1C06",2037,0.003428084
"REGION1","LNDAGRBC1C06",2038,0.003428684
"REGION1","LNDAGRBC1C06",2039,0.003429284
"REGION1","LNDAGRBC1C06",2040,0.003429884
"REGION1","LNDAGRBC1C06",2041,0.003430484
"REGION1","LNDAGRBC1C06",2042,0.003431084
"REGION1","LNDAGRBC1C06",2043,0.003431784
"REGION1","LNDAGRBC1C06",2044,0.003432384
"REGION1","LNDAGRBC1C06",2045,0.003432984
"REGION1","LNDAGRBC1C06",2046,0.003433684
"REGION1","LNDAGRBC1C06",2047,0.003434284
"REGION1","LNDAGRBC1C06",2048,0.003434984
"REGION1","LNDAGRBC1C06",2049,0.003435684
"REGION1","LNDAGRBC1C06",2050,0.00343638399999996
"REGION1","LNDAGRBC1C07",2020,0.01305539
"REGION1","LNDAGRBC1C07",2021,0.01305749
"REGION1","LNDAGRBC1C07",2022,0.01305959
"REGION1","LNDAGRBC1C07",2023,0.01306179
"REGION1","LNDAGRBC1C07",2024,0.01306389
"REGION1","LNDAGRBC1C07",2025,0.01306609
"REGION1","LNDAGRBC1C07",2026,0.01306829
"REGION1","LNDAGRBC1C07",2027,0.01307049
"REGION1","LNDAGRBC1C07",2028,0.01307279
"REGION1","LNDAGRBC1C07",2029,0.01307509
"REGION1","LNDAGRBC1C07",2030,0.01307739
"REGION1","LNDAGRBC1C07",2031,0.01307969
"REGION1","LNDAGRBC1C07",2032,0.01308209
"REGION1","LNDAGRBC1C07",2033,0.01308439
"REGION1","LNDAGRBC1C07",2034,0.01308679
"REGION1","LNDAGRBC1C07",2035,0.01308929
"REGION1","LNDAGRBC1C07",2036,0.01309169
"REGION1","LNDAGRBC1C07",2037,0.01309419
"REGION1","LNDAGRBC1C07",2038,0.01309669
"REGION1","LNDAGRBC1C07",2039,0.01309929
"REGION1","LNDAGRBC1C07",2040,0.01310179
"REGION1","LNDAGRBC1C07",2041,0.01310439
"REGION1","LNDAGRBC1C07",2042,0.01310709
"REGION1","LNDAGRBC1C07",2043,0.01310969
"REGION1","LNDAGRBC1C07",2044,0.01311239
"REGION1","LNDAGRBC1C07",2045,0.01311509
"REGION1","LNDAGRBC1C07",2046,0.01311789
"REGION1","LNDAGRBC1C07",2047,0.01312059
"REGION1","LNDAGRBC1C07",2048,0.01312339
"REGION1","LNDAGRBC1C07",2049,0.01312629
"REGION1","LNDAGRBC1C07",2050,0.01312909
"REGION1","LNDBARBC1",2020,0.1483418243
"REGION1","LNDBARBC1",2021,0.1483418243
"REGION1","LNDBARBC1",2022,0.1483418243
"REGION1","LNDBARBC1",2023,0.1483418243
"REGION1","LNDBARBC1",2024,0.1483418243
"REGION1","LNDBARBC1",2025,0.1483418243
"REGION1","LNDBARBC1",2026,0.1483418243
"REGION1","LNDBARBC1",2027,0.1483418243
"REGION1","LNDBARBC1",2028,0.1483418243
"REGION1","LNDBARBC1",2029,0.1483418243
"REGION1","LNDBARBC1",2030,0.1483418243
"REGION1","LNDBARBC1",2031,0.1483418243
"REGION1","LNDBARBC1",2032,0.1483418243
"REGION1","LNDBARBC1",2033,0.1483418243
"REGION1","LNDBARBC1",2034,0.1483418243
"REGION1","LNDBARBC1",2035,0.1483418243
"REGION1","LNDBARBC1",2036,0.1483418243
"REGION1","LNDBARBC1",2037,0.1483418243
"REGION1","LNDBARBC1",2038,0.1483418243
"REGION1","LNDBARBC1",2039,0.1483418243
"REGION1","LNDBARBC1",2040,0.1483418243
"REGION1","LNDBARBC1",2041,0.1483418243
"REGION1","LNDBARBC1",2042,0.1483418243
"REGION1","LNDBARBC1",2043,0.1483418243
"REGION1","LNDBARBC1",2044,0.1483418243
"REGION1","LNDBARBC1",2045,0.1483418243
"REGION1","LNDBARBC1",2046,0.1483418243
"REGION1","LNDBARBC1",2047,0.1483418243
"REGION1","LNDBARBC1",2048,0.1483418243
"REGION1","LNDBARBC1",2049,0.1483418243
"REGION1","LNDBARBC1",2050,0.1483418243
"REGION1","LNDBLTBC1",2020,0.53440275603913
"REGION1","LNDBLTBC1",2021,0.529139718508208
"REGION1","LNDBLTBC1",2022,0.52923514452564
"REGION1","LNDBLTBC1",2023,0.528934084413794
"REGION1","LNDBLTBC1",2024,0.527373570703263
"REGION1","LNDBLTBC1",2025,0.528414148274261
"REGION1","LNDBLTBC1",2026,0.528168594840355
"REGION1","LNDBLTBC1",2027,0.528054421372184
"REGION1","LNDBLTBC1",2028,0.541651924001831
"REGION1","LNDBLTBC1",2029,0.54142287278683
"REGION1","LNDBLTBC1",2030,0.541251664803777
"REGION1","LNDBLTBC1",2031,0.540952570403669
"REGION1","LNDBLTBC1",2032,0.540945257077641
"REGION1","LNDBLTBC1",2033,0.540726186592532
"REGION1","LNDBLTBC1",2034,0.54060460443969
"REGION1","LNDBLTBC1",2035,0.540402891498811
"REGION1","LNDBLTBC1",2036,0.540039221136641
"REGION1","LNDBLTBC1",2037,0.539732652585165
"REGION1","LNDBLTBC1",2038,0.53950278956743
"REGION1","LNDBLTBC1",2039,0.539357155330863
"REGION1","LNDBLTBC1",2040,0.539178796493759
"REGION1","LNDBLTBC1",2041,0.538910060718492
"REGION1","LNDBLTBC1",2042,0.53866440829839
"REGION1","LNDBLTBC1",2043,0.538403234288915
"REGION1","LNDBLTBC1",2044,0.53816682779993
"REGION1","LNDBLTBC1",2045,0.537924755918587
"REGION1","LNDBLTBC1",2046,0.537687382397366
"REGION1","LNDBLTBC1",2047,0.537446902337509
"REGION1","LNDBLTBC1",2048,0.537203130877965
